-> Fri Nov 07 2025 21:34:27 GMT+0000 (Coordinated Universal Time): listening to [-45 .. 182]
<- Fri Nov 07 2025 21:34:36 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_43","score":80}
<- Fri Nov 07 2025 21:34:36 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_32","score":78}
<- Fri Nov 07 2025 21:34:36 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_94","score":57}
<- Fri Nov 07 2025 21:34:36 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_56","score":51}
<- Fri Nov 07 2025 21:34:36 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_109","score":34}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_1","score":57}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_3","score":44}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_4","score":65}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_5","score":96}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_10","score":76}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_11","score":53}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_12","score":45}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_13","score":0}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_15","score":49}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_16","score":81}
